route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
5,10,2336,,,,,,,
5,10,2337,,,,,,,
5,10,2338,,,,,,,
5,10,2339,,,,,,,
5,61,234,,,,,,,
5,10,2340,,,,,,,
5,10,2341,,,,,,,
5,10,2342,,,,,,,
5,10,2343,,,,,,,
5,10,2344,,,,,,,
5,10,2345,,,,,,,
5,10,2346,,,,,,,
5,10,2347,,,,,,,
5,10,2348,,,,,,,
5,10,2349,,,,,,,
5,61,235,,,,,,,
5,10,2352,,,,,,,
5,10,2353,,,,,,,
5,10,2354,,,,,,,
5,10,2355,,,,,,,
5,10,2356,,,,,,,
5,10,2357,,,,,,,
5,10,2358,,,,,,,
5,10,2359,,,,,,,
5,61,236,,,,,,,
5,10,2360,,,,,,,
5,10,2361,,,,,,,
5,10,2362,,,,,,,
5,10,2363,,,,,,,
5,10,2364,,,,,,,
5,10,2365,,,,,,,
5,10,2366,,,,,,,
5,10,2367,,,,,,,
5,61,237,,,,,,,
5,10,2370,,,,,,,
5,10,2371,,,,,,,
5,10,2372,,,,,,,
5,10,2373,,,,,,,
5,10,2374,,,,,,,
5,10,2375,,,,,,,
5,10,2376,,,,,,,
5,10,2377,,,,,,,
5,10,2378,,,,,,,
5,10,2379,,,,,,,
5,10,2380,,,,,,,
5,10,2381,,,,,,,
5,10,2382,,,,,,,
5,10,2383,,,,,,,
5,10,2384,,,,,,,
5,10,2385,,,,,,,
5,10,2386,,,,,,,
5,10,2387,,,,,,,
5,10,2388,,,,,,,
5,10,2391,,,,,,,
5,10,2392,,,,,,,
5,10,2393,,,,,,,
5,10,2394,,,,,,,
5,10,2395,,,,,,,
5,10,2396,,,,,,,
5,10,2397,,,,,,,
5,10,2398,,,,,,,
5,10,2399,,,,,,,
4,61,24,,,,,,,
6,61,240,,,,,,,
5,10,2400,,,,,,,
5,10,2401,,,,,,,
5,10,2402,,,,,,,
5,10,2403,,,,,,,
5,10,2404,,,,,,,
5,10,2405,,,,,,,
5,10,2406,,,,,,,
5,10,2407,,,,,,,
6,10,2408,,,,,,,
6,10,2409,,,,,,,
5,61,241,,,,,,,
5,10,2410,,,,,,,
5,10,2411,,,,,,,
6,10,2412,,,,,,,
6,10,2413,,,,,,,
5,10,2414,,,,,,,
5,10,2415,,,,,,,
6,10,2416,,,,,,,
5,10,2419,,,,,,,
5,61,242,,,,,,,
5,10,2420,,,,,,,
5,10,2421,,,,,,,
5,10,2422,,,,,,,
5,10,2423,,,,,,,
5,10,2424,,,,,,,
5,10,2425,,,,,,,
5,10,2426,,,,,,,
5,10,2427,,,,,,,
5,10,2428,,,,,,,
5,10,2429,,,,,,,
6,61,243,,,,,,,
5,10,2430,,,,,,,
5,10,2431,,,,,,,
5,10,2432,,,,,,,
5,10,2433,,,,,,,
5,10,2434,,,,,,,
6,10,2437,,,,,,,
6,10,2438,,,,,,,
6,10,2439,,,,,,,
6,61,244,,,,,,,
6,10,2440,,,,,,,
6,10,2441,,,,,,,
6,10,2442,,,,,,,
6,10,2443,,,,,,,
6,10,2444,,,,,,,
6,10,2445,,,,,,,
6,10,2446,,,,,,,
6,10,2447,,,,,,,
6,10,2448,,,,,,,
6,10,2449,,,,,,,
5,61,245,,,,,,,
6,10,2450,,,,,,,
6,10,2451,,,,,,,
6,10,2452,,,,,,,
6,10,2453,,,,,,,
6,10,2454,,,,,,,
6,10,2455,,,,,,,
6,10,2456,,,,,,,
6,10,2457,,,,,,,
6,10,2458,,,,,,,
6,10,2459,,,,,,,
5,61,246,,,,,,,
6,10,2460,,,,,,,
6,10,2461,,,,,,,
6,10,2462,,,,,,,
6,10,2463,,,,,,,
6,10,2464,,,,,,,
6,10,2465,,,,,,,
6,10,2466,,,,,,,
6,10,2467,,,,,,,
6,10,2468,,,,,,,
6,10,2469,,,,,,,
6,61,247,,,,,,,
5,10,2470,,,,,,,
5,10,2471,,,,,,,
6,10,2472,,,,,,,
6,10,2473,,,,,,,
5,10,2474,,,,,,,
5,10,2475,,,,,,,
6,10,2476,,,,,,,
6,10,2477,,,,,,,
5,10,2478,,,,,,,
6,61,248,,,,,,,
6,10,2481,,,,,,,
6,10,2482,,,,,,,
6,10,2483,,,,,,,
6,10,2484,,,,,,,
6,10,2485,,,,,,,
6,10,2486,,,,,,,
6,10,2487,,,,,,,
6,10,2488,,,,,,,
6,10,2489,,,,,,,
6,61,249,,,,,,,
6,10,2490,,,,,,,
6,10,2491,,,,,,,
6,10,2492,,,,,,,
6,10,2493,,,,,,,
6,10,2494,,,,,,,
6,10,2495,,,,,,,
6,10,2496,,,,,,,
6,10,2497,,,,,,,
6,10,2498,,,,,,,
6,10,2499,,,,,,,
4,61,25,,,,,,,
6,61,250,,,,,,,
6,10,2500,,,,,,,
6,10,2501,,,,,,,
6,10,2502,,,,,,,
6,10,2503,,,,,,,
6,10,2504,,,,,,,
6,10,2505,,,,,,,
6,10,2506,,,,,,,
6,10,2507,,,,,,,
6,10,2508,,,,,,,
6,10,2509,,,,,,,
6,61,251,,,,,,,
6,10,2510,,,,,,,
6,10,2511,,,,,,,
6,10,2512,,,,,,,
6,10,2515,,,,,,,
6,10,2516,,,,,,,
6,10,2517,,,,,,,
6,10,2518,,,,,,,
6,10,2519,,,,,,,
6,61,252,,,,,,,
6,10,2520,,,,,,,
6,10,2521,,,,,,,
6,10,2522,,,,,,,
6,10,2523,,,,,,,
6,10,2524,,,,,,,
6,10,2525,,,,,,,
6,10,2526,,,,,,,
6,10,2527,,,,,,,
6,10,2528,,,,,,,
6,10,2529,,,,,,,
6,61,253,,,,,,,
6,10,2530,,,,,,,
6,10,2531,,,,,,,
6,10,2532,,,,,,,
6,10,2533,,,,,,,
6,10,2534,,,,,,,
6,10,2535,,,,,,,
6,10,2536,,,,,,,
6,10,2537,,,,,,,
6,10,2538,,,,,,,
6,10,2539,,,,,,,
6,61,254,,,,,,,
6,10,2540,,,,,,,
7,10,2543,,,,,,,
7,10,2544,,,,,,,
7,10,2545,,,,,,,
7,10,2546,,,,,,,
7,10,2547,,,,,,,
7,10,2548,,,,,,,
7,10,2549,,,,,,,
6,61,255,,,,,,,
7,10,2550,,,,,,,
7,10,2551,,,,,,,
7,10,2552,,,,,,,
7,10,2553,,,,,,,
7,10,2554,,,,,,,
7,10,2555,,,,,,,
7,10,2556,,,,,,,
7,10,2557,,,,,,,
7,10,2558,,,,,,,
7,10,2559,,,,,,,
6,61,256,,,,,,,
7,10,2562,,,,,,,
7,10,2563,,,,,,,
7,10,2564,,,,,,,
7,10,2565,,,,,,,
7,10,2566,,,,,,,
7,10,2567,,,,,,,
7,10,2568,,,,,,,
7,10,2569,,,,,,,
6,61,257,,,,,,,
7,10,2570,,,,,,,
7,10,2571,,,,,,,
7,10,2572,,,,,,,
7,10,2573,,,,,,,
7,10,2574,,,,,,,
7,10,2575,,,,,,,
7,10,2576,,,,,,,
7,10,2577,,,,,,,
7,10,2578,,,,,,,
7,10,2579,,,,,,,
6,61,258,,,,,,,
7,10,2580,,,,,,,
7,10,2581,,,,,,,
7,10,2582,,,,,,,
7,10,2583,,,,,,,
7,10,2584,,,,,,,
8,10,2587,,,,,,,
8,10,2588,,,,,,,
8,10,2589,,,,,,,
6,61,259,,,,,,,
8,10,2590,,,,,,,
8,10,2591,,,,,,,
8,10,2592,,,,,,,
8,10,2593,,,,,,,
8,10,2594,,,,,,,
8,10,2595,,,,,,,
8,10,2596,,,,,,,
8,10,2597,,,,,,,
8,10,2598,,,,,,,
8,10,2599,,,,,,,
4,61,26,,,,,,,
6,61,260,,,,,,,
8,10,2600,,,,,,,
8,10,2601,,,,,,,
8,10,2602,,,,,,,
8,10,2603,,,,,,,
8,10,2604,,,,,,,
8,10,2605,,,,,,,
8,10,2606,,,,,,,
8,10,2607,,,,,,,
8,10,2608,,,,,,,
8,10,2609,,,,,,,
6,61,261,,,,,,,
8,10,2612,,,,,,,
8,10,2613,,,,,,,
8,10,2614,,,,,,,
8,10,2615,,,,,,,
8,10,2616,,,,,,,
8,10,2617,,,,,,,
8,10,2618,,,,,,,
8,10,2619,,,,,,,
6,61,262,,,,,,,
8,10,2620,,,,,,,
8,10,2621,,,,,,,
8,10,2622,,,,,,,
8,10,2623,,,,,,,
8,10,2624,,,,,,,
8,10,2625,,,,,,,
8,10,2626,,,,,,,
8,10,2627,,,,,,,
8,10,2628,,,,,,,
8,10,2629,,,,,,,
6,61,263,,,,,,,
8,10,2630,,,,,,,
8,10,2631,,,,,,,
8,10,2632,,,,,,,
8,10,2635,,,,,,,
8,10,2636,,,,,,,
8,10,2637,,,,,,,
8,10,2638,,,,,,,
8,10,2639,,,,,,,
6,61,264,,,,,,,
8,10,2640,,,,,,,
8,10,2641,,,,,,,
8,10,2642,,,,,,,
8,10,2643,,,,,,,
8,10,2644,,,,,,,
8,10,2645,,,,,,,
8,10,2646,,,,,,,
8,10,2647,,,,,,,
8,10,2648,,,,,,,
8,10,2649,,,,,,,
6,61,265,,,,,,,
8,10,2650,,,,,,,
8,10,2651,,,,,,,
8,10,2652,,,,,,,
8,10,2653,,,,,,,
8,10,2654,,,,,,,
8,10,2655,,,,,,,
8,10,2656,,,,,,,
9,10,2659,,,,,,,
6,61,266,,,,,,,
9,10,2660,,,,,,,
9,10,2661,,,,,,,
9,10,2662,,,,,,,
9,10,2663,,,,,,,
9,10,2664,,,,,,,
9,10,2665,,,,,,,
9,10,2666,,,,,,,
9,10,2667,,,,,,,
9,10,2668,,,,,,,
9,10,2669,,,,,,,
6,61,267,,,,,,,
9,10,2670,,,,,,,
9,10,2671,,,,,,,
9,10,2672,,,,,,,
9,10,2673,,,,,,,
9,10,2674,,,,,,,
9,10,2675,,,,,,,
9,10,2676,,,,,,,
9,10,2677,,,,,,,
9,10,2678,,,,,,,
9,10,2679,,,,,,,
6,61,268,,,,,,,
9,10,2680,,,,,,,
9,10,2681,,,,,,,
9,10,2682,,,,,,,
9,10,2683,,,,,,,
9,10,2684,,,,,,,
9,10,2685,,,,,,,
9,10,2686,,,,,,,
9,10,2687,,,,,,,
9,10,2688,,,,,,,
9,10,2689,,,,,,,
6,61,269,,,,,,,
9,10,2690,,,,,,,
9,10,2691,,,,,,,
9,10,2692,,,,,,,
9,10,2693,,,,,,,
9,10,2694,,,,,,,
9,10,2695,,,,,,,
9,10,2696,,,,,,,
9,10,2697,,,,,,,
9,10,2698,,,,,,,
9,10,2699,,,,,,,
4,61,27,,,,,,,
6,61,270,,,,,,,
9,10,2700,,,,,,,
9,10,2701,,,,,,,
9,10,2702,,,,,,,
9,10,2705,,,,,,,
9,10,2706,,,,,,,
9,10,2707,,,,,,,
9,10,2708,,,,,,,
9,10,2709,,,,,,,
6,61,271,,,,,,,
9,10,2710,,,,,,,
9,10,2711,,,,,,,
9,10,2712,,,,,,,
9,10,2713,,,,,,,
9,10,2714,,,,,,,
9,10,2715,,,,,,,
9,10,2716,,,,,,,
9,10,2717,,,,,,,
9,10,2718,,,,,,,
9,10,2719,,,,,,,
6,61,272,,,,,,,
9,10,2720,,,,,,,
9,10,2721,,,,,,,
9,10,2722,,,,,,,
9,10,2723,,,,,,,
9,10,2724,,,,,,,
9,10,2725,,,,,,,
9,10,2726,,,,,,,
9,10,2727,,,,,,,
9,10,2728,,,,,,,
9,10,2729,,,,,,,
6,61,273,,,,,,,
9,10,2730,,,,,,,
9,10,2731,,,,,,,
9,10,2732,,,,,,,
9,10,2733,,,,,,,
9,10,2734,,,,,,,
9,10,2735,,,,,,,
9,10,2736,,,,,,,
9,10,2737,,,,,,,
9,10,2738,,,,,,,
9,10,2739,,,,,,,
6,61,274,,,,,,,
9,10,2740,,,,,,,
9,10,2741,,,,,,,
9,10,2742,,,,,,,
9,10,2743,,,,,,,
9,10,2744,,,,,,,
9,10,2745,,,,,,,
9,10,2746,,,,,,,
9,10,2747,,,,,,,
9,10,2748,,,,,,,
6,61,275,,,,,,,
10,10,2751,,,,,,,
10,10,2752,,,,,,,
10,10,2753,,,,,,,
10,10,2754,,,,,,,
19,10,2755,,,,,,,
15,10,2756,,,,,,,
10,10,2759,,,,,,,
6,61,276,,,,,,,
10,10,2760,,,,,,,
4,10,2761,,,,,,,
4,10,2762,,,,,,,
19,10,2763,,,,,,,
19,10,2766,,,,,,,
10,10,2767,,,,,,,
10,10,2768,,,,,,,
10,10,2769,,,,,,,
6,61,277,,,,,,,
4,10,2772,,,,,,,
4,10,2773,,,,,,,
10,10,2774,,,,,,,
10,10,2777,,,,,,,
6,61,278,,,,,,,
19,10,2780,,,,,,,
19,10,2781,,,,,,,
10,10,2782,,,,,,,
19,10,2785,,,,,,,
19,10,2786,,,,,,,
19,10,2787,,,,,,,
6,61,279,,,,,,,
19,10,2790,,,,,,,
19,10,2791,,,,,,,
19,10,2792,,,,,,,
19,10,2795,,,,,,,
19,10,2796,,,,,,,
19,10,2799,,,,,,,
4,61,28,,,,,,,
6,61,280,,,,,,,
19,10,2800,,,,,,,
19,10,2803,,,,,,,
19,10,2806,,,,,,,
19,10,2809,,,,,,,
6,61,281,,,,,,,
19,10,2812,,,,,,,
19,10,2813,,,,,,,
19,10,2814,,,,,,,
19,10,2817,,,,,,,
6,61,282,,,,,,,
19,10,2820,,,,,,,
19,10,2821,,,,,,,
19,10,2822,,,,,,,
19,10,2825,,,,,,,
19,10,2826,,,,,,,
19,10,2829,,,,,,,
6,61,283,,,,,,,
19,10,2830,,,,,,,
19,10,2831,,,,,,,
19,10,2834,,,,,,,
19,10,2837,,,,,,,
6,61,284,,,,,,,
2,10,2840,,,,,,,
2,10,2841,,,,,,,
2,10,2842,,,,,,,
2,10,2843,,,,,,,
2,10,2844,,,,,,,
2,10,2845,,,,,,,
2,10,2846,,,,,,,
2,10,2847,,,,,,,
2,10,2848,,,,,,,
2,10,2849,,,,,,,
6,61,285,,,,,,,
2,10,2850,,,,,,,
2,10,2851,,,,,,,
2,10,2852,,,,,,,
2,10,2853,,,,,,,
2,10,2854,,,,,,,
2,10,2855,,,,,,,
2,10,2856,,,,,,,
2,10,2857,,,,,,,
2,10,2858,,,,,,,
2,10,2859,,,,,,,
6,61,286,,,,,,,
2,10,2860,,,,,,,
2,10,2861,,,,,,,
2,10,2862,,,,,,,
2,10,2863,,,,,,,
2,10,2864,,,,,,,
2,10,2865,,,,,,,
2,10,2866,,,,,,,
2,10,2867,,,,,,,
2,10,2868,,,,,,,
2,10,2869,,,,,,,
6,61,287,,,,,,,
2,10,2870,,,,,,,
2,10,2871,,,,,,,
2,10,2872,,,,,,,
2,10,2873,,,,,,,
2,10,2874,,,,,,,
2,10,2877,,,,,,,
2,10,2878,,,,,,,
2,10,2879,,,,,,,
6,61,288,,,,,,,
2,10,2880,,,,,,,
2,10,2881,,,,,,,
2,10,2882,,,,,,,
2,10,2883,,,,,,,
2,10,2884,,,,,,,
2,10,2885,,,,,,,
2,10,2886,,,,,,,
2,10,2887,,,,,,,
2,10,2888,,,,,,,
2,10,2889,,,,,,,
6,61,289,,,,,,,
2,10,2890,,,,,,,
2,10,2891,,,,,,,
2,10,2892,,,,,,,
2,10,2893,,,,,,,
2,10,2894,,,,,,,
2,10,2895,,,,,,,
2,10,2896,,,,,,,
2,10,2897,,,,,,,
2,10,2898,,,,,,,
2,10,2899,,,,,,,
4,61,29,,,,,,,
2,10,2900,,,,,,,
2,10,2901,,,,,,,
2,10,2902,,,,,,,
2,10,2903,,,,,,,
2,10,2904,,,,,,,
2,10,2905,,,,,,,
2,10,2906,,,,,,,
2,10,2909,,,,,,,
2,10,2910,,,,,,,
2,10,2911,,,,,,,
2,10,2912,,,,,,,
2,10,2913,,,,,,,
2,10,2914,,,,,,,
2,10,2915,,,,,,,
2,10,2916,,,,,,,
2,10,2917,,,,,,,
2,10,2918,,,,,,,
2,10,2919,,,,,,,
7,61,292,,,,,,,
2,10,2920,,,,,,,
2,10,2921,,,,,,,
2,10,2922,,,,,,,
2,10,2923,,,,,,,
2,10,2924,,,,,,,
2,10,2925,,,,,,,
2,10,2926,,,,,,,
2,10,2927,,,,,,,
2,10,2928,,,,,,,
2,10,2929,,,,,,,
7,61,293,,,,,,,
2,10,2930,,,,,,,
2,10,2931,,,,,,,
2,10,2932,,,,,,,
2,10,2933,,,,,,,
2,10,2934,,,,,,,
2,10,2935,,,,,,,
2,10,2936,,,,,,,
2,10,2937,,,,,,,
2,10,2938,,,,,,,
2,10,2939,,,,,,,
7,61,294,,,,,,,
2,10,2940,,,,,,,
2,10,2941,,,,,,,
2,10,2944,,,,,,,
2,10,2945,,,,,,,
2,10,2946,,,,,,,
2,10,2947,,,,,,,
2,10,2948,,,,,,,
2,10,2949,,,,,,,
7,61,295,,,,,,,
2,10,2950,,,,,,,
2,10,2951,,,,,,,
2,10,2952,,,,,,,
2,10,2953,,,,,,,
2,10,2954,,,,,,,
2,10,2955,,,,,,,
2,10,2956,,,,,,,
2,10,2957,,,,,,,
2,10,2958,,,,,,,
2,10,2959,,,,,,,
7,61,296,,,,,,,
2,10,2960,,,,,,,
2,10,2961,,,,,,,
2,10,2962,,,,,,,
2,10,2963,,,,,,,
2,10,2964,,,,,,,
2,10,2965,,,,,,,
2,10,2966,,,,,,,
2,10,2967,,,,,,,
2,10,2968,,,,,,,
2,10,2969,,,,,,,
7,61,297,,,,,,,
2,10,2970,,,,,,,
2,10,2971,,,,,,,
2,10,2972,,,,,,,
2,10,2973,,,,,,,
2,10,2974,,,,,,,
2,10,2975,,,,,,,
2,10,2976,,,,,,,
2,10,2977,,,,,,,
2,10,2978,,,,,,,
2,10,2979,,,,,,,
7,61,298,,,,,,,
2,10,2980,,,,,,,
2,10,2983,,,,,,,
2,10,2984,,,,,,,
2,10,2985,,,,,,,
2,10,2986,,,,,,,
2,10,2987,,,,,,,
2,10,2988,,,,,,,
2,10,2989,,,,,,,
7,61,299,,,,,,,
2,10,2990,,,,,,,
2,10,2991,,,,,,,
2,10,2992,,,,,,,
2,10,2993,,,,,,,
2,10,2994,,,,,,,
2,10,2995,,,,,,,
2,10,2996,,,,,,,
2,10,2997,,,,,,,
2,10,2998,,,,,,,
2,10,2999,,,,,,,
4,61,3,,,,,,,
4,61,30,,,,,,,
7,61,300,,,,,,,
2,10,3000,,,,,,,
2,10,3001,,,,,,,
2,10,3002,,,,,,,
2,10,3003,,,,,,,
2,10,3004,,,,,,,
2,10,3005,,,,,,,
2,10,3006,,,,,,,
2,10,3007,,,,,,,
2,10,3008,,,,,,,
2,10,3009,,,,,,,
7,61,301,,,,,,,
2,10,3010,,,,,,,
2,10,3011,,,,,,,
2,10,3012,,,,,,,
2,10,3013,,,,,,,
2,10,3014,,,,,,,
2,10,3015,,,,,,,
2,10,3016,,,,,,,
2,10,3017,,,,,,,
2,10,3018,,,,,,,
2,10,3019,,,,,,,
7,61,302,,,,,,,
2,10,3020,,,,,,,
2,10,3023,,,,,,,
2,10,3024,,,,,,,
2,10,3025,,,,,,,
2,10,3026,,,,,,,
2,10,3027,,,,,,,
2,10,3028,,,,,,,
2,10,3029,,,,,,,
7,61,303,,,,,,,
2,10,3030,,,,,,,
2,10,3031,,,,,,,
2,10,3032,,,,,,,
2,10,3033,,,,,,,
2,10,3034,,,,,,,
2,10,3035,,,,,,,
2,10,3036,,,,,,,
2,10,3037,,,,,,,
2,10,3038,,,,,,,
2,10,3039,,,,,,,
7,61,304,,,,,,,
2,10,3040,,,,,,,
2,10,3041,,,,,,,
2,10,3042,,,,,,,
2,10,3043,,,,,,,
2,10,3044,,,,,,,
2,10,3045,,,,,,,
2,10,3046,,,,,,,
2,10,3047,,,,,,,
2,10,3048,,,,,,,
2,10,3049,,,,,,,
7,61,305,,,,,,,
2,10,3050,,,,,,,
2,10,3051,,,,,,,
2,10,3052,,,,,,,
2,10,3053,,,,,,,
2,10,3054,,,,,,,
2,10,3057,,,,,,,
2,10,3058,,,,,,,
2,10,3059,,,,,,,
2,10,3060,,,,,,,
2,10,3061,,,,,,,
2,10,3062,,,,,,,
1,10,3065,,,,,,,
1,10,3066,,,,,,,
2,10,3067,,,,,,,
2,10,3068,,,,,,,
2,10,3069,,,,,,,
2,10,3070,,,,,,,
2,10,3071,,,,,,,
2,10,3074,,,,,,,
2,10,3075,,,,,,,
2,10,3076,,,,,,,
2,10,3077,,,,,,,
2,10,3078,,,,,,,
2,10,3079,,,,,,,
7,61,308,,,,,,,
2,10,3082,,,,,,,
2,10,3083,,,,,,,
2,10,3084,,,,,,,
2,10,3085,,,,,,,
2,10,3086,,,,,,,
2,10,3087,,,,,,,
2,10,3088,,,,,,,
2,10,3089,,,,,,,
7,61,309,,,,,,,
2,10,3092,,,,,,,
2,10,3093,,,,,,,
2,10,3094,,,,,,,
2,10,3095,,,,,,,
2,10,3096,,,,,,,
2,10,3097,,,,,,,
2,10,3098,,,,,,,
2,10,3099,,,,,,,
7,61,310,,,,,,,
2,10,3102,,,,,,,
2,10,3103,,,,,,,
2,10,3104,,,,,,,
2,10,3105,,,,,,,
2,10,3106,,,,,,,
2,10,3107,,,,,,,
2,10,3108,,,,,,,
2,10,3109,,,,,,,
7,61,311,,,,,,,
2,10,3112,,,,,,,
2,10,3113,,,,,,,
2,10,3114,,,,,,,
2,10,3115,,,,,,,
2,10,3116,,,,,,,
2,10,3117,,,,,,,
7,61,312,,,,,,,
2,10,3120,,,,,,,
2,10,3121,,,,,,,
2,10,3122,,,,,,,
2,10,3123,,,,,,,
2,10,3124,,,,,,,
2,10,3125,,,,,,,
2,10,3128,,,,,,,
2,10,3129,,,,,,,
7,61,313,,,,,,,
2,10,3130,,,,,,,
2,10,3131,,,,,,,
2,10,3132,,,,,,,
2,10,3133,,,,,,,
2,10,3136,,,,,,,
2,10,3137,,,,,,,
2,10,3138,,,,,,,
2,10,3139,,,,,,,
7,61,314,,,,,,,
2,10,3140,,,,,,,
2,10,3141,,,,,,,
2,10,3144,,,,,,,
2,10,3145,,,,,,,
2,10,3146,,,,,,,
2,10,3147,,,,,,,
7,61,315,,,,,,,
2,10,3150,,,,,,,
2,10,3151,,,,,,,
2,10,3152,,,,,,,
2,10,3153,,,,,,,
1,10,3156,,,,,,,
1,10,3157,,,,,,,
1,10,3158,,,,,,,
1,10,3159,,,,,,,
7,61,316,,,,,,,
1,10,3160,,,,,,,
1,10,3161,,,,,,,
1,10,3162,,,,,,,
1,10,3163,,,,,,,
1,10,3164,,,,,,,
1,10,3165,,,,,,,
1,10,3166,,,,,,,
1,10,3167,,,,,,,
1,10,3168,,,,,,,
1,10,3169,,,,,,,
7,61,317,,,,,,,
1,10,3170,,,,,,,
1,10,3171,,,,,,,
1,10,3172,,,,,,,
1,10,3173,,,,,,,
1,10,3174,,,,,,,
1,10,3175,,,,,,,
1,10,3176,,,,,,,
1,10,3177,,,,,,,
1,10,3178,,,,,,,
1,10,3179,,,,,,,
7,61,318,,,,,,,
1,10,3180,,,,,,,
1,10,3181,,,,,,,
1,10,3182,,,,,,,
1,10,3183,,,,,,,
1,10,3184,,,,,,,
1,10,3185,,,,,,,
1,10,3186,,,,,,,
1,10,3187,,,,,,,
7,61,319,,,,,,,
1,10,3190,,,,,,,
1,10,3191,,,,,,,
1,10,3192,,,,,,,
1,10,3193,,,,,,,
1,10,3194,,,,,,,
1,10,3195,,,,,,,
1,10,3196,,,,,,,
1,10,3197,,,,,,,
1,10,3198,,,,,,,
1,10,3199,,,,,,,
7,61,320,,,,,,,
1,10,3200,,,,,,,
1,10,3201,,,,,,,
1,10,3202,,,,,,,
1,10,3203,,,,,,,
1,10,3204,,,,,,,
1,10,3205,,,,,,,
1,10,3206,,,,,,,
1,10,3207,,,,,,,
1,10,3208,,,,,,,
1,10,3209,,,,,,,
7,61,321,,,,,,,
1,10,3210,,,,,,,
1,10,3211,,,,,,,
1,10,3212,,,,,,,
1,10,3213,,,,,,,
1,10,3214,,,,,,,
1,10,3215,,,,,,,
1,10,3218,,,,,,,
1,10,3219,,,,,,,
1,10,3220,,,,,,,
1,10,3221,,,,,,,
1,10,3222,,,,,,,
1,10,3223,,,,,,,
1,10,3224,,,,,,,
1,10,3225,,,,,,,
1,10,3226,,,,,,,
1,10,3227,,,,,,,
1,10,3228,,,,,,,
1,10,3229,,,,,,,
1,10,3230,,,,,,,
1,10,3231,,,,,,,
1,10,3232,,,,,,,
1,10,3233,,,,,,,
1,10,3234,,,,,,,
1,10,3235,,,,,,,
1,10,3236,,,,,,,
1,10,3237,,,,,,,
1,10,3238,,,,,,,
1,10,3239,,,,,,,
7,61,324,,,,,,,
1,10,3240,,,,,,,
1,10,3241,,,,,,,
1,10,3242,,,,,,,
1,10,3243,,,,,,,
1,10,3246,,,,,,,
1,10,3247,,,,,,,
1,10,3248,,,,,,,
1,10,3249,,,,,,,
7,61,325,,,,,,,
1,10,3250,,,,,,,
1,10,3251,,,,,,,
1,10,3252,,,,,,,
1,10,3253,,,,,,,
1,10,3254,,,,,,,
1,10,3255,,,,,,,
1,10,3256,,,,,,,
1,10,3257,,,,,,,
1,10,3258,,,,,,,
1,10,3259,,,,,,,
7,61,326,,,,,,,
1,10,3260,,,,,,,
1,10,3261,,,,,,,
1,10,3262,,,,,,,
1,10,3263,,,,,,,
1,10,3264,,,,,,,
1,10,3265,,,,,,,
1,10,3266,,,,,,,
1,10,3267,,,,,,,
1,10,3268,,,,,,,
1,10,3269,,,,,,,
7,61,327,,,,,,,
1,10,3270,,,,,,,
1,10,3271,,,,,,,
1,10,3272,,,,,,,
1,10,3273,,,,,,,
1,10,3274,,,,,,,
1,10,3275,,,,,,,
1,10,3276,,,,,,,
1,10,3277,,,,,,,
7,61,328,,,,,,,
1,10,3280,,,,,,,
1,10,3281,,,,,,,
1,10,3282,,,,,,,
1,10,3283,,,,,,,
1,10,3284,,,,,,,
1,10,3285,,,,,,,
1,10,3286,,,,,,,
1,10,3287,,,,,,,
1,10,3288,,,,,,,
1,10,3289,,,,,,,
7,61,329,,,,,,,
1,10,3290,,,,,,,
1,10,3291,,,,,,,
1,10,3292,,,,,,,
1,10,3293,,,,,,,
1,10,3294,,,,,,,
1,10,3295,,,,,,,
1,10,3296,,,,,,,
1,10,3297,,,,,,,
1,10,3298,,,,,,,
1,10,3299,,,,,,,
4,61,33,,,,,,,
7,61,330,,,,,,,
1,10,3300,,,,,,,
1,10,3301,,,,,,,
1,10,3302,,,,,,,
1,10,3303,,,,,,,
1,10,3304,,,,,,,
1,10,3305,,,,,,,
1,10,3306,,,,,,,
1,10,3307,,,,,,,
7,61,331,,,,,,,
1,10,3310,,,,,,,
1,10,3311,,,,,,,
1,10,3312,,,,,,,
1,10,3313,,,,,,,
1,10,3314,,,,,,,
1,10,3315,,,,,,,
1,10,3316,,,,,,,
1,10,3317,,,,,,,
1,10,3318,,,,,,,
1,10,3319,,,,,,,
7,61,332,,,,,,,
1,10,3320,,,,,,,
1,10,3321,,,,,,,
1,10,3322,,,,,,,
1,10,3323,,,,,,,
1,10,3324,,,,,,,
1,10,3325,,,,,,,
1,10,3326,,,,,,,
1,10,3327,,,,,,,
1,10,3328,,,,,,,
1,10,3329,,,,,,,
7,61,333,,,,,,,
1,10,3330,,,,,,,
1,10,3331,,,,,,,
1,10,3332,,,,,,,
1,10,3333,,,,,,,
1,10,3334,,,,,,,
1,10,3335,,,,,,,
1,10,3336,,,,,,,
1,10,3337,,,,,,,
1,10,3338,,,,,,,
1,10,3339,,,,,,,
7,61,334,,,,,,,
1,10,3340,,,,,,,
1,10,3341,,,,,,,
4,10,3344,,,,,,,
4,10,3345,,,,,,,
4,10,3346,,,,,,,
4,10,3347,,,,,,,
4,10,3348,,,,,,,
4,10,3349,,,,,,,
7,61,335,,,,,,,
4,10,3350,,,,,,,
4,10,3351,,,,,,,
4,10,3352,,,,,,,
4,10,3353,,,,,,,
